x,vx,y,vy,z,vz,phi,dphi,theta,dtheta,psi,dpsi,wx,wy,wz
6.816984123969357240e-03,-8.307275987906116710e-02,1.348048369878557917e+00,1.317639245820448612e-01,1.980657602382630111e+00,1.220331964760294936e-02,3.255967275804709238e-01,1.277919642087223251e-02,-1.131255199129444777e-01,2.570953040844722870e-02,-5.742610890980577310e-01,-7.849160660894037578e-02,1.000882960005461397e+00,1.000000633594968047e+00,9.941240257010608428e-01
5.951552476480871830e-03,-8.507714178341213573e-02,1.349347251129369818e+00,1.317119146653547845e-01,1.980811270582215400e+00,1.349489067521378836e-02,3.257737821597748717e-01,1.275666245444034494e-02,-1.128479074000763582e-01,2.361922500543049003e-02,-5.753125719590455045e-01,-8.061028629461589046e-02,1.001622799592406077e+00,9.994832637531568809e-01,9.956980812059104125e-01
5.217442539020405654e-03,-7.890916511203102668e-02,1.350733840708296718e+00,1.348505026622734693e-01,1.980824013927737992e+00,4.611155831812996549e-03,3.256853688921689804e-01,1.098040150628537895e-02,-1.127889289747081025e-01,2.382840385038127035e-02,-5.752800659760286539e-01,-7.890040615480903297e-02,9.987529459569107759e-01,9.975371198166221864e-01,1.001026209398218514e+00
4.259308718191731624e-03,-8.859233174672230537e-02,1.351986019052324517e+00,1.284280905610430124e-01,1.980804614514664275e+00,1.051101055974576053e-04,3.264192527987790915e-01,1.091672965516335067e-02,-1.119695881496765438e-01,2.453502164861369114e-02,-5.784872089331829503e-01,-7.840402251956463120e-02,1.003413554007823505e+00,1.000792774038864241e+00,1.002467570508731809e+00
3.552242887188722387e-03,-7.852375575206153868e-02,1.353388205299605351e+00,1.341016969598031461e-01,1.980893107472750936e+00,3.809606103229949432e-03,3.258893219823333909e-01,1.017455036340567283e-02,-1.123006502410964502e-01,2.484972422755768462e-02,-5.767768244359960939e-01,-7.849692353344157880e-02,9.980225371901050302e-01,9.977182259277208587e-01,9.999257941213094414e-01
2.724911736921142597e-03,-8.187226744458536709e-02,1.354584564420631798e+00,1.257426712826933135e-01,1.980879366152898502e+00,1.081797963790959648e-04,3.263924803437220912e-01,1.178248520615949278e-02,-1.116879094355353041e-01,2.441061973818328332e-02,-5.788177195249886164e-01,-7.944445493570204131e-02,1.000763660095032481e+00,1.001054381371132118e+00,1.001490518270384378e+00
1.959098968448215981e-03,-7.926570150074957466e-02,1.355925895252286351e+00,1.305787753789061645e-01,1.980821165715277887e+00,-2.885269050431321647e-03,3.263305123845694489e-01,1.199518879363616411e-02,-1.115934837921468969e-01,2.684204829961095787e-02,-5.790159234698195601e-01,-7.940588174670934474e-02,9.995305559810636620e-01,9.981666849683393794e-01,1.002183836913599801e+00
1.134050285260932225e-03,-8.133495757448225283e-02,1.357392053524476783e+00,1.381289851804366475e-01,1.980977270742029006e+00,6.761586516570736692e-03,3.261753958526831809e-01,1.126326905435127805e-02,-1.116018665247229535e-01,2.601317528060478890e-02,-5.790910920228352632e-01,-7.520155882218095000e-02,1.000429904280833338e+00,9.957739739178260718e-01,9.972783381406576941e-01
1.743418571119529758e-04,-8.955326620102421753e-02,1.358572237363240287e+00,1.245729748988463476e-01,1.980943180680262872e+00,-2.530045417015411215e-03,3.271015575670691011e-01,1.173592930193699535e-02,-1.105884164424009164e-01,2.468542626936600509e-02,-5.826974048992452637e-01,-7.847447030618488750e-02,1.004134879941465330e+00,1.002344808122693109e+00,1.002233903296038120e+00
-7.323031615501416573e-04,-8.950984676443865529e-02,1.359999477263676537e+00,1.346206534533836430e-01,1.980846329053457477e+00,-6.487843415789070790e-03,3.270633037167702262e-01,1.301820464518541748e-02,-1.105169026995099502e-01,2.500601768194231009e-02,-5.832144562038565905e-01,-7.840259565911776585e-02,1.002826502872929737e+00,9.966240027989923256e-01,1.003085418315119437e+00
-1.651263681957981875e-03,-9.048399523366371100e-02,1.361354284608558451e+00,1.344642708398260944e-01,1.980846046216409029e+00,-2.346221951601221763e-03,3.271365629999036795e-01,1.059329761698843929e-02,-1.103115084848415722e-01,2.383051567654161443e-02,-5.839090811740171860e-01,-7.902147158715248920e-02,1.002554967445278722e+00,9.972513948180790067e-01,1.000167065447242321e+00
-2.351085640514615025e-03,-7.925280301187229148e-02,1.362716943678952131e+00,1.347767114502786134e-01,1.980848346024677742e+00,-1.175052125847102051e-03,3.267150643352418338e-01,9.540494099839683453e-03,-1.105397195834756791e-01,2.397154525325052854e-02,-5.823982749994760511e-01,-7.939276983194482051e-02,9.971038733529132836e-01,9.975990559189440443e-01,9.996338399437101341e-01
-3.167267680583955598e-03,-8.167174465295190533e-02,1.363983300144866018e+00,1.298464336772977290e-01,1.980843228632473085e+00,-1.252069303853370601e-03,3.270328987859955627e-01,1.158795895746435843e-02,-1.101031653147829525e-01,2.415185897429674572e-02,-5.838318580822251525e-01,-7.778973781607698146e-02,9.995219839754413416e-01,9.999241094680706432e-01,9.998093478790039956e-01
-4.020207533898427672e-03,-8.416794506054277314e-02,1.365364896751411150e+00,1.342199132376471205e-01,1.980775202310025795e+00,-4.657395018563759842e-03,3.272028036776410409e-01,1.182103399647810998e-02,-1.098036975061335158e-01,2.638730809459871249e-02,-5.850415862556331836e-01,-7.754856153337232050e-02,1.001035041802289749e+00,9.974494390174601932e-01,1.001353449813063401e+00
-4.924813572908385770e-03,-8.768200754706532984e-02,1.366688696919742929e+00,1.327232418961246385e-01,1.980738738743756056e+00,-3.860180992285395293e-03,3.274772891021208165e-01,1.149248991333570377e-02,-1.094013397102149843e-01,2.556108929353022308e-02,-5.864886108074199855e-01,-7.851149414359791245e-02,1.002385602406382192e+00,9.984565277442492004e-01,1.000522809677735436e+00
-5.661961926589870013e-03,-8.009653743560402051e-02,1.367949324222043961e+00,1.289413563303093702e-01,1.980784504080402852e+00,4.990871829247512477e-04,3.272502598915580374e-01,9.307076253597796472e-03,-1.094299607019704051e-01,2.530565048274161996e-02,-5.856752963480927887e-01,-7.849486185962084583e-02,9.986668631262424212e-01,9.998468229370390814e-01,9.984852488879139010e-01
-6.494254452472097636e-03,-8.242046146602204082e-02,1.369314486700423883e+00,1.332325816307491084e-01,1.980973220378690502e+00,1.016833989000720702e-02,3.271782413492522745e-01,1.081079257888019514e-02,-1.093553617655341481e-01,2.574972126661334224e-02,-5.860119175615922105e-01,-8.035119498576757946e-02,1.000226420578373743e+00,9.978120341924889836e-01,9.949432265786950502e-01
-7.353387452125814509e-03,-8.468728826808485932e-02,1.370568196487204959e+00,1.276804883649222400e-01,1.980972038840496552e+00,1.746873576370809285e-03,3.276331958170831116e-01,1.039247601472501753e-02,-1.087520532548723051e-01,2.638580940087068699e-02,-5.879947302205399406e-01,-7.758729387517630804e-02,1.001397393661561219e+00,1.000321288834163713e+00,1.000394019032233128e+00
-8.304979822249100932e-03,-9.028833383629010501e-02,1.371676591200647888e+00,1.194571156619210206e-01,1.980848842533377230e+00,-4.877632205130634502e-03,3.282753713081040803e-01,1.113133283425557507e-02,-1.079861047788444606e-01,2.563226420160008914e-02,-5.906738359825431939e-01,-7.840234162445694488e-02,1.003349753108052855e+00,1.003313446737223558e+00,1.003024147843900593e+00
-9.097227653034247602e-03,-8.384882814419081232e-02,1.373091498211112871e+00,1.307247640623094287e-01,1.980884941794958776e+00,-1.894251181276995809e-03,3.277978934136631106e-01,1.057538260450040409e-02,-1.082822307076773821e-01,2.693678137851857057e-02,-5.894395960974141424e-01,-7.896704227692656619e-02,9.995132066134324589e-01,9.969820287709566520e-01,1.000625192688529008e+00
-9.928664016008554097e-03,-8.396537854028610082e-02,1.374408557414022125e+00,1.307618828637675257e-01,1.980854985839038740e+00,-2.236917613512857429e-03,3.279023550908811147e-01,1.063773153794657887e-02,-1.080243425241976113e-01,2.600638823183161821e-02,-5.902155864582259159e-01,-7.804899789676364441e-02,9.999540120251673159e-01,9.976401797859153486e-01,1.000539697409935425e+00
-1.078631342550389303e-02,-8.532231034501666644e-02,1.375590467319542709e+00,1.234439018828355911e-01,1.980833675837117003e+00,-2.417628219729774965e-03,3.282226838167906502e-01,1.036483856774269956e-02,-1.075406697077429946e-01,2.646460631014278114e-02,-5.915800121131177258e-01,-7.651455583062767574e-02,1.000765540045815971e+00,1.001148461279121937e+00,1.000417235318636466e+00
-1.164295288267418182e-02,-8.557085375117999548e-02,1.377116525523381707e+00,1.383255796856848741e-01,1.980578002177415531e+00,-1.591275123522689280e-02,3.282405460539584152e-01,1.223579474007441270e-02,-1.074097632132070407e-01,2.614321502459697813e-02,-5.925169049670375720e-01,-7.843492233714693951e-02,1.000527505378127069e+00,9.943578228668834562e-01,1.005981649758803886e+00
-1.243535117607357486e-02,-8.240669210915252396e-02,1.378494325115029229e+00,1.353240096906613010e-01,1.980650982471181321e+00,-4.188498705843610691e-03,3.280684718437330005e-01,1.051372091805981464e-02,-1.074174773110539577e-01,2.473997593207259704e-02,-5.920400402850217736e-01,-7.972998188247613915e-02,9.992189545918798155e-01,9.972439144737724748e-01,9.988053830938570243e-01
-1.330711164236906066e-02,-8.549312742406858789e-02,1.379751551370950624e+00,1.300034315159123433e-01,1.980855629729654233e+00,9.220109832535105729e-03,3.281801531291370089e-01,1.035894668098893967e-02,-1.071553860588036478e-01,2.492700500608498529e-02,-5.927457659254311562e-01,-7.818247623840333949e-02,1.000992613767401673e+00,1.000100380262036737e+00,9.935675323481303334e-01
-1.415646714254013491e-02,-8.547713584155794408e-02,1.381068219893841098e+00,1.310979002534634341e-01,1.980908612559006299e+00,5.193451961393954000e-03,3.283028496989272016e-01,9.373704128187460710e-03,-1.068638102842751625e-01,2.655382154289122332e-02,-5.936981504792595565e-01,-7.994209972023773314e-02,1.001107854876533754e+00,9.986397207492639927e-01,9.976693863331718148e-01
-1.496188662777999182e-02,-8.294886637383619421e-02,1.382333745952953441e+00,1.282687018527317035e-01,1.980863236333259447e+00,-9.416753279601023253e-04,3.284489989127383214e-01,9.739157421069047707e-03,-1.065578336965948003e-01,2.494831828550036004e-02,-5.944911587225587546e-01,-7.849286376557046419e-02,9.997962659825820886e-01,9.998871730640674915e-01,1.001139521709660585e+00
-1.590287573331464199e-02,-8.921891331522613378e-02,1.383473943848988696e+00,1.205580959782786843e-01,1.980933118887322264e+00,3.283000277307817662e-03,3.289090925532079379e-01,1.027237096324061169e-02,-1.059481382235187286e-01,2.613164316661412828e-02,-5.965668415352930465e-01,-7.980257893455537654e-02,1.002516280694830009e+00,1.002994132574323016e+00,9.988853577388210336e-01
-1.665777109389283972e-02,-8.160136653550503771e-02,1.384912223356350891e+00,1.324252472617925835e-01,1.980934372316156988e+00,-9.715627560062666283e-04,3.284951130213814574e-01,1.098977926437894395e-02,-1.062015435240790673e-01,2.622163606971449415e-02,-5.955329924739776182e-01,-7.909109746513436068e-02,9.985371040139755516e-01,9.964175940007394816e-01,1.001112210859435692e+00
-1.754233376746562600e-02,-8.587004436399978125e-02,1.386218172022169570e+00,1.301843394087724703e-01,1.980922744227274768e+00,-1.343828786847726768e-03,3.288347455909381156e-01,1.161129570133302182e-02,-1.057316438602245168e-01,2.572985216303935035e-02,-5.972286792745654660e-01,-7.884801468750751718e-02,1.000829184075633593e+00,9.986259880478558504e-01,1.000826306299178459e+00
-1.835515562693876626e-02,-8.364726992519214144e-02,1.387410921042669942e+00,1.241954447770708542e-01,1.980939495933465855e+00,2.924041839177203149e-04,3.289342532573960032e-01,9.658869670686976924e-03,-1.054648598540576382e-01,2.481255098689057539e-02,-5.977320959152614410e-01,-7.792241596473280241e-02,9.998868295947783702e-01,1.001061276150454038e+00,9.998081913779687246e-01
-1.931397283406967313e-02,-9.074807841484902604e-02,1.388825243028727119e+00,1.332682174767246264e-01,1.980847090696774560e+00,-6.059713336929489942e-03,3.292412458612727355e-01,1.123410370424958102e-02,-1.050651464537252916e-01,2.427679375523381089e-02,-5.998130235947147781e-01,-7.886746817182058167e-02,1.003447518483635337e+00,9.958733516052936663e-01,1.002624135117918369e+00
-2.022389289461770656e-02,-9.053577754676996048e-02,1.390185768373811026e+00,1.349006819493296649e-01,1.980622406503676824e+00,-1.286829586807345521e-02,3.294175564397023859e-01,1.121615272121375198e-02,-1.047543599834421940e-01,2.520080774881771485e-02,-6.008940954133420442e-01,-7.723149990343021465e-02,1.002513750116674762e+00,9.958753537027513758e-01,1.004633625349585779e+00
-2.098535581768851133e-02,-8.250061293392066397e-02,1.391599555465066640e+00,1.363675135759729595e-01,1.980733641865109584e+00,-4.293669177761803390e-04,3.289396682810911687e-01,1.134341598393263754e-02,-1.050584552471966193e-01,2.604501041652867305e-02,-5.992043279346359608e-01,-7.916731232300092125e-02,9.983065876806352934e-01,9.965027259455534470e-01,9.976625186176005800e-01
-2.178020746920006703e-02,-8.169792998847533183e-02,1.392737090455389515e+00,1.234137780442898097e-01,1.980801733618155591e+00,2.599951428253724668e-03,3.292293444674206371e-01,1.021127353818314029e-02,-1.045859452344590629e-01,2.626868531627590472e-02,-6.002323170105688943e-01,-7.960642128887852886e-02,9.988184714215881943e-01,1.002801608673335787e+00,9.972691791354272306e-01
-2.252152275642907778e-02,-7.844464886379579061e-02,1.394022154145859060e+00,1.271490840960741719e-01,1.980796890238721408e+00,2.810992860998348902e-04,3.291462708870431242e-01,1.112547548333553751e-02,-1.045272347395736212e-01,2.498314326746668701e-02,-6.003105335519582919e-01,-8.032015733851649575e-02,9.982079083481056880e-01,9.994482876487248424e-01,9.992999433438711776e-01
-2.331885614717241553e-02,-7.998697093286251392e-02,1.395404940528762294e+00,1.330035658715287283e-01,1.980833109023612870e+00,1.764098860064549712e-03,3.291414412318496296e-01,1.030794346668799551e-02,-1.043773561798376770e-01,2.688122321033548090e-02,-6.009174235866047153e-01,-7.767330811444735084e-02,9.996357289708646121e-01,9.968117896959070023e-01,9.989314553441840383e-01
-2.419514382163299310e-02,-8.461300744566642440e-02,1.396653920614250755e+00,1.275994808619527188e-01,1.980835908888433305e+00,-2.014843704065967834e-05,3.296097716760448826e-01,1.388056675362153020e-02,-1.037964460984327764e-01,2.580476852827738588e-02,-6.029108132014310284e-01,-7.776685993122481322e-02,1.001923840167951552e+00,9.997661913983675319e-01,1.000076348918207625e+00
-2.506206952795531073e-02,-8.579354769358761568e-02,1.398021433821789783e+00,1.326333679858128500e-01,1.980765411677770871e+00,-3.960632601472312449e-03,3.297091637325176294e-01,1.069546341710244167e-02,-1.035396960048169529e-01,2.758518001493300356e-02,-6.038713276036069555e-01,-7.747300118160557747e-02,1.002094745266601139e+00,9.968751302425319372e-01,1.001747548072189353e+00
-2.565767724073226078e-02,-7.173205961862252900e-02,1.399329606672728099e+00,1.309476620595785568e-01,1.980719230032597755e+00,-4.102492402663401871e-03,3.292473403130863896e-01,1.022452887104000063e-02,-1.038178486635322334e-01,2.465825782479847544e-02,-6.019958861942287243e-01,-7.961200089156708626e-02,9.955649809722694199e-01,9.981976757259123367e-01,1.001193232768021080e+00
-2.639892290912249431e-02,-7.467855274868903659e-02,1.400509160779247697e+00,1.235851944621570164e-01,1.980889407365653332e+00,6.987315044365987465e-03,3.294292852610492539e-01,1.033663133374637493e-02,-1.034726465824066244e-01,2.580387607705780448e-02,-6.028926305840441868e-01,-7.819028111194192832e-02,9.987837535383323750e-01,1.001269135709984104e+00,9.959753177536619928e-01
-2.716925815195735811e-02,-7.684852774294692601e-02,1.401858029681786633e+00,1.304860800216393890e-01,1.981041265897308890e+00,1.057117150119905695e-02,3.293982706832089269e-01,1.120441100492195440e-02,-1.034014068673329151e-01,2.300148610110486561e-02,-6.034241547991123777e-01,-7.911258752972666342e-02,1.000466210827205105e+00,9.970770972961184864e-01,9.958847975080538095e-01
-2.800358218245811714e-02,-8.076295993200316436e-02,1.403096784183510248e+00,1.253716075957733156e-01,1.981021699810598724e+00,1.208484281899864250e-03,3.299215178390892400e-01,1.096195946594195718e-02,-1.027306925944116156e-01,2.613794378833693768e-02,-6.057433432608020363e-01,-7.798510526833692114e-02,1.002073593191141754e+00,9.998370713705247992e-01,1.001367161620920543e+00
-2.862470911375963531e-02,-7.075914595516295813e-02,1.404401837145313747e+00,1.278783904474008193e-01,1.981063439950693228e+00,2.560219937213851094e-03,3.295144110408070870e-01,1.028417033168493692e-02,-1.029649865479348447e-01,2.534918379201485036e-02,-6.043182049771865794e-01,-7.745406165531426579e-02,9.971036910349062587e-01,9.985442562809446754e-01,1.000256099968175105e+00
